Time(ms),S1_Voltage,S2_Voltage,S3_Voltage,S4_Voltage,S5_Voltage,S6_Voltage,S1_Resistance,S2_Resistance,S3_Resistance,S4_Resistance,S5_Resistance,S6_Resistance,Label
814,3.193548,3.209677,3.180645,2.93871,3.167742,3.074193,24600.02,29139.31,21851.91,6669.824,19639.98,11163.71,zero
831,3.16129,3.174194,3.180645,2.932258,3.203226,3.125806,18688.36,20689.25,21851.91,6538.423,27142.03,14714.44,zero
848,3.245161,3.212903,3.216129,2.967742,3.187097,3.070968,48524.75,30248.92,31443.88,7324.274,23147.45,10994.93,zero
865,3.183871,3.154839,3.170968,2.967742,3.183871,3.077419,22481.69,17821.32,20151.48,7324.274,22481.69,11337.39,zero
882,3.180645,3.212903,3.23871,2.93871,3.16129,3.067742,21851.91,30248.92,43330.57,6669.824,18688.36,10830.83,zero
899,3.222581,3.196774,3.190323,2.993548,3.187097,3.122581,34132.53,25394.4,23852.38,8010.107,23147.45,14431.99,zero
916,3.190323,3.167742,3.187097,2.977419,3.196774,3.129032,23852.38,19639.98,23147.45,7568.602,25394.4,15007.54,zero
933,3.229032,3.154839,3.183871,2.967742,3.2,3.093548,37310.04,17821.32,22481.69,7324.274,26240.03,12287.18,zero
950,3.222581,3.164516,3.2,2.980645,3.203226,3.106452,34132.53,19152.84,26240.03,7653.334,27142.03,13161,zero
967,3.216129,3.212903,3.180645,2.93871,3.187097,3.106452,31443.88,30248.92,21851.91,6669.824,23147.45,13161,zero
983,3.193548,3.167742,3.203226,2.993548,3.180645,3.112903,24600.02,19639.98,27142.03,8010.107,21851.91,13643.1,zero
1000,3.225806,3.2,3.196774,2.948387,3.216129,3.054839,35652.21,26240.03,25394.4,6875.965,31443.88,10217.63,zero
1017,3.216129,3.219355,3.167742,2.967742,3.167742,3.090322,31443.88,32734.43,19639.98,7324.274,19639.98,12085.54,zero
1034,3.203226,3.212903,3.206452,2.945161,3.183871,3.080645,27142.03,30248.92,28106.23,6806.002,22481.69,11516.17,zero
1051,3.193548,3.180645,3.174194,2.941936,3.183871,3.077419,24600.02,21851.91,20689.25,6737.299,22481.69,11337.39,zero
1068,3.177419,3.174194,3.245161,2.941936,3.190323,3.093548,21255.28,20689.25,48524.75,6737.299,23852.38,12287.18,zero
1085,3.232258,3.232258,3.167742,2.980645,3.2,3.087097,39125.75,39125.75,19639.98,7653.334,26240.03,11890,zero
1102,3.180645,3.187097,3.174194,2.958065,3.170968,3.129032,21851.91,23147.45,20689.25,7093.775,20151.48,15007.54,zero
1119,3.180645,3.235484,3.232258,2.996774,3.167742,3.106452,21851.91,41123.04,39125.75,8104.044,19639.98,13161,zero
1136,3.158064,3.187097,3.170968,3.016129,3.193548,3.074193,18244.99,23147.45,20151.48,8712.501,24600.02,11163.71,zero
1153,3.167742,3.164516,3.193548,2.958065,3.187097,3.093548,19639.98,19152.84,24600.02,7093.775,23147.45,12287.18,zero
1170,3.174194,3.245161,3.180645,2.970968,3.2,3.064516,20689.25,48524.75,21851.91,7404.12,26240.03,10671.23,zero
1187,3.209677,3.183871,3.183871,2.954839,3.222581,3.116129,29139.31,22481.69,22481.69,7019.815,34132.53,13896.84,zero
1204,3.190323,3.23871,3.187097,2.945161,3.229032,3.067742,23852.38,43330.57,23147.45,6806.002,37310.04,10830.83,zero
1221,3.158064,3.222581,3.158064,2.987097,3.164516,3.090322,18244.99,34132.53,18244.99,7828.042,19152.84,12085.54,zero
1238,3.212903,3.16129,3.180645,2.958065,3.174194,3.070968,30248.92,18688.36,21851.91,7093.775,20689.25,10994.93,zero
1254,3.187097,3.16129,3.245161,2.990323,3.2,3.154839,23147.45,18688.36,48524.75,7918.126,26240.03,17821.32,zero
1271,3.23871,3.167742,3.180645,2.970968,3.222581,3.158064,43330.57,19639.98,21851.91,7404.12,34132.53,18244.99,zero
1288,3.187097,3.232258,3.193548,3.019355,3.16129,3.148387,23147.45,39125.75,24600.02,8822.07,18688.36,17028.07,zero
1305,3.167742,3.187097,3.170968,2.964516,3.2,3.2,19639.98,23147.45,20151.48,7245.964,26240.03,26240.03,zero
1322,3.164516,3.187097,3.203226,2.970968,3.225806,3.13871,19152.84,23147.45,27142.03,7404.12,35652.21,15957.19,zero
1339,3.2,3.180645,3.170968,2.964516,3.222581,3.141935,26240.03,21851.91,20151.48,7245.964,34132.53,16299.58,zero
1356,3.158064,3.187097,3.180645,2.974194,3.219355,3.119355,18244.99,23147.45,21851.91,7485.546,32734.43,14159.64,zero
1373,3.235484,3.177419,3.180645,2.964516,3.2,3.132258,41123.04,21255.28,21851.91,7245.964,26240.03,15311.92,zero
1390,3.170968,3.206452,3.193548,2.990323,3.232258,3.177419,20151.48,28106.23,24600.02,7918.126,39125.75,21255.28,transition
1407,3.177419,3.193548,3.183871,2.967742,3.190323,3.13871,21255.28,24600.02,22481.69,7324.274,23852.38,15957.19,transition
1424,3.180645,3.180645,3.2,2.967742,3.167742,3.180645,21851.91,21851.91,26240.03,7324.274,19639.98,21851.91,transition
1441,3.193548,3.209677,3.229032,3.025806,3.187097,3.116129,24600.02,29139.31,37310.04,9048.941,23147.45,13896.84,transition
1458,3.2,3.232258,3.222581,3.019355,3.167742,3.187097,26240.03,39125.75,34132.53,8822.07,19639.98,23147.45,transition
1475,3.206452,3.180645,3.16129,3.022581,3.206452,3.158064,28106.23,21851.91,18688.36,8934.187,28106.23,18244.99,transition
1492,3.174194,3.180645,3.251613,2.977419,3.177419,3.209677,20689.25,21851.91,55104.05,7568.602,21255.28,29139.31,transition
1509,3.203226,3.241935,3.167742,2.974194,3.216129,3.16129,27142.03,45783.38,19639.98,7485.546,31443.88,18688.36,transition
1526,3.187097,3.151613,3.193548,2.964516,3.232258,3.148387,23147.45,17416.07,24600.02,7245.964,39125.75,17028.07,transition
1542,3.235484,3.2,3.167742,3.035484,3.222581,3.16129,41123.04,26240.03,19639.98,9410,34132.53,18688.36,transition
1559,3.177419,3.193548,3.206452,2.983871,3.170968,3.196774,21255.28,24600.02,28106.23,7739.797,20151.48,25394.4,transition
1576,3.229032,3.167742,3.212903,2.987097,3.212903,3.177419,37310.04,19639.98,30248.92,7828.042,30248.92,21255.28,transition
1593,3.203226,3.167742,3.203226,2.987097,3.177419,3.190323,27142.03,19639.98,27142.03,7828.042,21255.28,23852.38,transition
1610,3.180645,3.164516,3.170968,2.977419,3.183871,3.16129,21851.91,19152.84,20151.48,7568.602,22481.69,18688.36,transition
1627,3.183871,3.212903,3.209677,3.006452,3.164516,3.129032,22481.69,30248.92,29139.31,8398.242,19152.84,15007.54,transition
1644,3.209677,3.23871,3.180645,3.022581,3.174194,3.125806,29139.31,43330.57,21851.91,8934.187,20689.25,14714.44,transition
1661,3.196774,3.193548,3.177419,3.032258,3.183871,3.145161,25394.4,24600.02,21255.28,9286.748,22481.69,16656.24,transition
1677,3.206452,3.222581,3.203226,3.041935,3.196774,3.167742,28106.23,34132.53,27142.03,9665.75,25394.4,19639.98,transition
1695,3.203226,3.190323,3.225806,3.003226,3.203226,3.158064,27142.03,23852.38,35652.21,8298.045,27142.03,18244.99,transition
1712,3.229032,3.187097,3.222581,3.009677,3.212903,3.170968,37310.04,23147.45,34132.53,8500.668,30248.92,20151.48,transition
1729,3.167742,3.177419,3.222581,3.03871,3.177419,3.203226,19639.98,21255.28,34132.53,9536.297,21255.28,27142.03,transition
1746,3.203226,3.190323,3.212903,3.006452,3.235484,3.154839,27142.03,23852.38,30248.92,8398.242,41123.04,17821.32,transition
1763,3.219355,3.235484,3.170968,2.983871,3.177419,3.141935,32734.43,41123.04,20151.48,7739.797,21255.28,16299.58,transition
1780,3.154839,3.193548,3.180645,2.964516,3.23871,3.13871,17821.32,24600.02,21851.91,7245.964,43330.57,15957.19,transition
1797,3.170968,3.174194,3.212903,2.977419,3.2,3.141935,20151.48,20689.25,30248.92,7568.602,26240.03,16299.58,transition
1814,3.222581,3.193548,3.219355,3.03871,3.183871,3.158064,34132.53,24600.02,32734.43,9536.297,22481.69,18244.99,transition
1831,3.232258,3.154839,3.170968,2.977419,3.177419,3.135484,39125.75,17821.32,20151.48,7568.602,21255.28,15628.23,transition
1848,3.206452,3.222581,3.232258,3.012903,3.180645,3.167742,28106.23,34132.53,39125.75,8605.394,21851.91,19639.98,transition
1865,3.2,3.158064,3.158064,3.035484,3.174194,3.122581,26240.03,18244.99,18244.99,9410,20689.25,14431.99,transition
1882,3.23871,3.196774,3.183871,2.990323,3.2,3.151613,43330.57,25394.4,22481.69,7918.126,26240.03,17416.07,transition
1898,3.225806,3.151613,3.23871,3.009677,3.232258,3.122581,35652.21,17416.07,43330.57,8500.668,39125.75,14431.99,transition
1915,3.222581,3.16129,3.193548,2.983871,3.167742,3.167742,34132.53,18688.36,24600.02,7739.797,19639.98,19639.98,transition
1932,3.187097,3.170968,3.187097,3.022581,3.196774,3.203226,23147.45,20151.48,23147.45,8934.187,25394.4,27142.03,transition
1949,3.203226,3.183871,3.180645,3.006452,3.183871,3.132258,27142.03,22481.69,21851.91,8398.242,22481.69,15311.92,transition
1966,3.16129,3.209677,3.229032,3.03871,3.203226,3.103226,18688.36,29139.31,37310.04,9536.297,27142.03,12931.8,transition
1983,3.203226,3.225806,3.183871,2.964516,3.196774,3.070968,27142.03,35652.21,22481.69,7245.964,25394.4,10994.93,transition
2000,3.174194,3.206452,3.225806,3.019355,3.229032,3.06129,20689.25,28106.23,35652.21,8822.07,37310.04,10515.95,transition
2017,3.174194,3.180645,3.23871,3.041935,3.225806,3.032258,20689.25,21851.91,43330.57,9665.75,35652.21,9286.748,transition
2034,3.183871,3.187097,3.190323,3.051613,3.232258,3.087097,22481.69,23147.45,23852.38,10074.29,39125.75,11890,transition
2052,3.170968,3.148387,3.193548,3.035484,3.16129,3.067742,20151.48,17028.07,24600.02,9410,18688.36,10830.83,transition
2069,3.170968,3.187097,3.2,3.054839,3.235484,3.125806,20151.48,23147.45,26240.03,10217.63,41123.04,14714.44,transition
2086,3.170968,3.141935,3.193548,3,3.241935,3.06129,20151.48,16299.58,24600.02,8200.002,45783.38,10515.95,transition
2103,3.170968,3.183871,3.170968,3.003226,3.241935,3.06129,20151.48,22481.69,20151.48,8298.045,45783.38,10515.95,transition
2120,3.16129,3.209677,3.229032,2.987097,3.241935,3.074193,18688.36,29139.31,37310.04,7828.042,45783.38,11163.71,transition
2137,3.209677,3.132258,3.222581,2.996774,3.225806,3.116129,29139.31,15311.92,34132.53,8104.044,35652.21,13896.84,transition
2154,3.170968,3.122581,3.219355,3.045161,3.164516,3.132258,20151.48,14431.99,32734.43,9798.481,19152.84,15311.92,transition
2171,3.174194,3.2,3.170968,3.009677,3.177419,3.058064,20689.25,26240.03,20151.48,8500.668,21255.28,10364.8,transition
2189,3.158064,3.13871,3.241935,3.022581,3.177419,3.074193,18244.99,15957.19,45783.38,8934.187,21255.28,11163.71,transition
2206,3.196774,3.141935,3.23871,3.022581,3.254839,3.058064,25394.4,16299.58,43330.57,8934.187,59098.63,10364.8,transition
2223,3.187097,3.2,3.187097,3.06129,3.245161,3.054839,23147.45,26240.03,23147.45,10515.95,48524.75,10217.63,transition
2240,3.164516,3.116129,3.2,3.03871,3.174194,3.096774,19152.84,13896.84,26240.03,9536.297,20689.25,12495.24,transition
2258,3.209677,3.167742,3.2,2.990323,3.2,3.087097,29139.31,19639.98,26240.03,7918.126,26240.03,11890,transition
2275,3.154839,3.132258,3.16129,3.019355,3.209677,3.083871,17821.32,15311.92,18688.36,8822.07,29139.31,11700.3,transition
2292,3.183871,3.187097,3.187097,3.041935,3.177419,3.064516,22481.69,23147.45,23147.45,9665.75,21255.28,10671.23,transition
2309,3.174194,3.190323,3.219355,3.054839,3.212903,3.125806,20689.25,23852.38,32734.43,10217.63,30248.92,14714.44,transition
2326,3.196774,3.122581,3.225806,2.990323,3.206452,3.064516,25394.4,14431.99,35652.21,7918.126,28106.23,10671.23,transition
2344,3.222581,3.135484,3.2,3.035484,3.216129,3.058064,34132.53,15628.23,26240.03,9410,31443.88,10364.8,transition
2361,3.209677,3.190323,3.177419,3.041935,3.193548,3.06129,29139.31,23852.38,21255.28,9665.75,24600.02,10515.95,transition
2378,3.229032,3.145161,3.187097,3.029032,3.177419,3.116129,37310.04,16656.24,23147.45,9166.429,21255.28,13896.84,transition
2396,3.219355,3.177419,3.190323,3,3.174194,3.06129,32734.43,21255.28,23852.38,8200.002,20689.25,10515.95,action
2413,3.174194,3.151613,3.16129,3.016129,3.2,3.077419,20689.25,17416.07,18688.36,8712.501,26240.03,11337.39,action
