Time(ms),S1_Voltage,S2_Voltage,S3_Voltage,S4_Voltage,S5_Voltage,S6_Voltage,S1_Resistance,S2_Resistance,S3_Resistance,S4_Resistance,S5_Resistance,S6_Resistance,Label
0,3.206452,3.248387,3.248387,3.048387,3.235484,3.212903,28106.23,51608.8,51608.8,9934.615,41123.04,30248.92,zero
17,3.193548,3.206452,3.206452,3.051613,3.248387,3.212903,24600.02,28106.23,28106.23,10074.29,51608.8,30248.92,zero
33,3.196774,3.183871,3.245161,3.077419,3.216129,3.222581,25394.4,22481.69,48524.75,11337.39,31443.88,34132.53,zero
50,3.222581,3.216129,3.2,3.029032,3.229032,3.241935,34132.53,31443.88,26240.03,9166.429,37310.04,45783.38,zero
67,3.2,3.2,3.190323,3.006452,3.2,3.219355,26240.03,26240.03,23852.38,8398.242,26240.03,32734.43,zero
84,3.248387,3.180645,3.203226,3.051613,3.2,3.203226,51608.8,21851.91,27142.03,10074.29,26240.03,27142.03,zero
101,3.190323,3.251613,3.235484,3.074193,3.245161,3.177419,23852.38,55104.05,41123.04,11163.71,48524.75,21255.28,zero
118,3.196774,3.241935,3.274194,3.070968,3.225806,3.225806,25394.4,45783.38,104037.6,10994.93,35652.21,35652.21,zero
135,3.180645,3.235484,3.190323,3.025806,3.23871,3.219355,21851.91,41123.04,23852.38,9048.941,43330.57,32734.43,zero
151,3.219355,3.187097,3.209677,3.016129,3.251613,3.193548,32734.43,23147.45,29139.31,8712.501,55104.05,24600.02,zero
168,3.170968,3.245161,3.206452,3.067742,3.229032,3.203226,20151.48,48524.75,28106.23,10830.83,37310.04,27142.03,zero
185,3.203226,3.196774,3.251613,3.025806,3.206452,3.190323,27142.03,25394.4,55104.05,9048.941,28106.23,23852.38,zero
202,3.229032,3.183871,3.196774,3.016129,3.2,3.187097,37310.04,22481.69,25394.4,8712.501,26240.03,23147.45,zero
219,3.229032,3.190323,3.235484,3.003226,3.2,3.193548,37310.04,23852.38,41123.04,8298.045,26240.03,24600.02,zero
236,3.241935,3.187097,3.235484,3.016129,3.196774,3.180645,45783.38,23147.45,41123.04,8712.501,25394.4,21851.91,zero
253,3.225806,3.206452,3.258065,3.083871,3.241935,3.23871,35652.21,28106.23,63707.75,11700.3,45783.38,43330.57,zero
270,3.241935,3.209677,3.23871,3.045161,3.258065,3.235484,45783.38,29139.31,43330.57,9798.481,63707.75,41123.04,zero
287,3.2,3.235484,3.251613,3.06129,3.203226,3.190323,26240.03,41123.04,55104.05,10515.95,27142.03,23852.38,zero
304,3.212903,3.203226,3.258065,3.032258,3.203226,3.177419,30248.92,27142.03,63707.75,9286.748,27142.03,21255.28,zero
321,3.258065,3.241935,3.2,3.029032,3.212903,3.164516,63707.75,45783.38,26240.03,9166.429,30248.92,19152.84,zero
338,3.164516,3.180645,3.219355,3.029032,3.206452,3.209677,19152.84,21851.91,32734.43,9166.429,28106.23,29139.31,zero
355,3.177419,3.245161,3.193548,3.054839,3.2,3.167742,21255.28,48524.75,24600.02,10217.63,26240.03,19639.98,zero
371,3.212903,3.235484,3.229032,3.06129,3.229032,3.167742,30248.92,41123.04,37310.04,10515.95,37310.04,19639.98,zero
388,3.174194,3.190323,3.203226,3.019355,3.193548,3.170968,20689.25,23852.38,27142.03,8822.07,24600.02,20151.48,zero
405,3.235484,3.193548,3.196774,3.032258,3.245161,3.206452,41123.04,24600.02,25394.4,9286.748,48524.75,28106.23,zero
422,3.258065,3.203226,3.190323,3.041935,3.264516,3.174194,63707.75,27142.03,23852.38,9665.75,75440.07,20689.25,zero
439,3.196774,3.212903,3.193548,3.022581,3.258065,3.222581,25394.4,30248.92,24600.02,8934.187,63707.75,34132.53,zero
456,3.216129,3.241935,3.267742,3.025806,3.209677,3.177419,31443.88,45783.38,83066.08,9048.941,29139.31,21255.28,zero
473,3.2,3.2,3.23871,3.080645,3.26129,3.177419,26240.03,26240.03,43330.57,11516.17,69085.06,21255.28,zero
490,3.177419,3.222581,3.229032,3.054839,3.203226,3.203226,21255.28,34132.53,37310.04,10217.63,27142.03,27142.03,zero
507,3.183871,3.196774,3.232258,3.06129,3.206452,3.225806,22481.69,25394.4,39125.75,10515.95,28106.23,35652.21,zero
524,3.206452,3.196774,3.2,3.029032,3.219355,3.180645,28106.23,25394.4,26240.03,9166.429,32734.43,21851.91,zero
540,3.164516,3.193548,3.235484,3.029032,3.267742,3.164516,19152.84,24600.02,41123.04,9166.429,83066.08,19152.84,zero
557,3.190323,3.190323,3.254839,3.032258,3.203226,3.206452,23852.38,23852.38,59098.63,9286.748,27142.03,28106.23,zero
574,3.187097,3.196774,3.216129,3.032258,3.196774,3.187097,23147.45,25394.4,31443.88,9286.748,25394.4,23147.45,zero
591,3.187097,3.193548,3.216129,3.019355,3.23871,3.219355,23147.45,24600.02,31443.88,8822.07,43330.57,32734.43,zero
608,3.212903,3.232258,3.193548,3.009677,3.222581,3.180645,30248.92,39125.75,24600.02,8500.668,34132.53,21851.91,zero
625,3.212903,3.193548,3.203226,3.022581,3.232258,3.180645,30248.92,24600.02,27142.03,8934.187,39125.75,21851.91,zero
642,3.190323,3.241935,3.2,3.041935,3.264516,3.174194,23852.38,45783.38,26240.03,9665.75,75440.07,20689.25,zero
659,3.225806,3.235484,3.2,3.022581,3.190323,3.167742,35652.21,41123.04,26240.03,8934.187,23852.38,19639.98,zero
676,3.193548,3.248387,3.229032,3.025806,3.235484,3.212903,24600.02,51608.8,37310.04,9048.941,41123.04,30248.92,zero
692,3.193548,3.196774,3.206452,3.019355,3.193548,3.177419,24600.02,25394.4,28106.23,8822.07,24600.02,21255.28,zero
709,3.219355,3.225806,3.216129,3.080645,3.23871,3.216129,32734.43,35652.21,31443.88,11516.17,43330.57,31443.88,zero
726,3.2,3.183871,3.203226,3.051613,3.2,3.225806,26240.03,22481.69,27142.03,10074.29,26240.03,35652.21,zero
743,3.225806,3.177419,3.2,3.077419,3.232258,3.232258,35652.21,21255.28,26240.03,11337.39,39125.75,39125.75,zero
760,3.183871,3.232258,3.248387,3.070968,3.229032,3.196774,22481.69,39125.75,51608.8,10994.93,37310.04,25394.4,zero
777,3.219355,3.206452,3.219355,3.051613,3.270968,3.196774,32734.43,28106.23,32734.43,10074.29,92386.75,25394.4,zero
794,3.248387,3.245161,3.264516,3.016129,3.258065,3.174194,51608.8,48524.75,75440.07,8712.501,63707.75,20689.25,zero
811,3.196774,3.248387,3.216129,3.016129,3.241935,3.196774,25394.4,51608.8,31443.88,8712.501,45783.38,25394.4,zero
828,3.206452,3.229032,3.206452,3.051613,3.212903,3.232258,28106.23,37310.04,28106.23,10074.29,30248.92,39125.75,zero
845,3.180645,3.180645,3.196774,3.032258,3.248387,3.23871,21851.91,21851.91,25394.4,9286.748,51608.8,43330.57,zero
862,3.245161,3.203226,3.196774,3.070968,3.209677,3.187097,48524.75,27142.03,25394.4,10994.93,29139.31,23147.45,zero
879,3.203226,3.229032,3.187097,3.054839,3.219355,3.177419,27142.03,37310.04,23147.45,10217.63,32734.43,21255.28,zero
896,3.196774,3.187097,3.203226,3.077419,3.225806,3.241935,25394.4,23147.45,27142.03,11337.39,35652.21,45783.38,zero
913,3.219355,3.2,3.219355,3.029032,3.245161,3.209677,32734.43,26240.03,32734.43,9166.429,48524.75,29139.31,zero
929,3.209677,3.177419,3.196774,3.016129,3.212903,3.232258,29139.31,21255.28,25394.4,8712.501,30248.92,39125.75,zero
946,3.174194,3.229032,3.225806,3.058064,3.235484,3.180645,20689.25,37310.04,35652.21,10364.8,41123.04,21851.91,zero
963,3.170968,3.258065,3.264516,3.077419,3.206452,3.170968,20151.48,63707.75,75440.07,11337.39,28106.23,20151.48,zero
980,3.196774,3.187097,3.225806,3.064516,3.206452,3.190323,25394.4,23147.45,35652.21,10671.23,28106.23,23852.38,zero
997,3.193548,3.209677,3.206452,3.051613,3.225806,3.206452,24600.02,29139.31,28106.23,10074.29,35652.21,28106.23,zero
1014,3.167742,3.187097,3.209677,3.032258,3.251613,3.225806,19639.98,23147.45,29139.31,9286.748,55104.05,35652.21,zero
1031,3.206452,3.190323,3.235484,3.051613,3.267742,3.174194,28106.23,23852.38,41123.04,10074.29,83066.08,20689.25,zero
1047,3.219355,3.251613,3.245161,3.080645,3.2,3.196774,32734.43,55104.05,48524.75,11516.17,26240.03,25394.4,zero
1065,3.212903,3.222581,3.248387,3.012903,3.222581,3.180645,30248.92,34132.53,51608.8,8605.394,34132.53,21851.91,zero
1082,3.193548,3.183871,3.203226,3.022581,3.206452,3.203226,24600.02,22481.69,27142.03,8934.187,28106.23,27142.03,zero
1098,3.229032,3.2,3.254839,3.045161,3.251613,3.167742,37310.04,26240.03,59098.63,9798.481,55104.05,19639.98,zero
1115,3.245161,3.2,3.206452,2.996774,3.251613,3.187097,48524.75,26240.03,28106.23,8104.044,55104.05,23147.45,zero
1132,3.245161,3.251613,3.193548,3.022581,3.216129,3.190323,48524.75,55104.05,24600.02,8934.187,31443.88,23852.38,zero
1149,3.174194,3.225806,3.2,2.996774,3.193548,3.235484,20689.25,35652.21,26240.03,8104.044,24600.02,41123.04,zero
1166,3.235484,3.212903,3.245161,3,3.241935,3.23871,41123.04,30248.92,48524.75,8200.002,45783.38,43330.57,zero
1183,3.245161,3.177419,3.187097,2.990323,3.2,3.206452,48524.75,21255.28,23147.45,7918.126,26240.03,28106.23,zero
1200,3.232258,3.23871,3.203226,3,3.258065,3.170968,39125.75,43330.57,27142.03,8200.002,63707.75,20151.48,zero
1216,3.245161,3.229032,3.2,3.03871,3.216129,3.193548,48524.75,37310.04,26240.03,9536.297,31443.88,24600.02,zero
1233,3.177419,3.23871,3.222581,2.990323,3.206452,3.193548,21255.28,43330.57,34132.53,7918.126,28106.23,24600.02,zero
1250,3.187097,3.225806,3.190323,3.054839,3.264516,3.174194,23147.45,35652.21,23852.38,10217.63,75440.07,20689.25,zero
1267,3.190323,3.203226,3.180645,2.967742,3.209677,3.190323,23852.38,27142.03,21851.91,7324.274,29139.31,23852.38,zero
1284,3.2,3.187097,3.209677,3,3.258065,3.187097,26240.03,23147.45,29139.31,8200.002,63707.75,23147.45,zero
1301,3.225806,3.193548,3.2,2.987097,3.235484,3.187097,35652.21,24600.02,26240.03,7828.042,41123.04,23147.45,zero
1318,3.203226,3.193548,2.990323,3.022581,3.23871,3.196774,27142.03,24600.02,7918.126,8934.187,43330.57,25394.4,zero
1335,3.222581,3.235484,0.793548,2.980645,3.229032,3.196774,34132.53,41123.04,259.6139,7653.334,37310.04,25394.4,zero
1352,3.209677,3.187097,0.36129,3.03871,3.222581,3.212903,29139.31,23147.45,100.8123,9536.297,34132.53,30248.92,zero
1369,3.206452,3.174194,0.03871,2.996774,3.229032,3.241935,28106.23,20689.25,9.732938,8104.044,37310.04,45783.38,zero
1385,3.232258,3.183871,0.032258,2.980645,3.264516,3.235484,39125.75,22481.69,8.094768,7653.334,75440.07,41123.04,zero
1402,3.254839,3.235484,0.035484,2.987097,3.251613,3.254839,59098.63,41123.04,8.913044,7828.042,55104.05,59098.63,zero
1419,3.190323,3.167742,0.190323,2.983871,3.235484,3.232258,23852.38,19639.98,50.18672,7739.797,41123.04,39125.75,zero
1436,3.26129,3.235484,0.035484,3.009677,3.254839,3.196774,69085.06,41123.04,8.913044,8500.668,59098.63,25394.4,zero
1453,3.203226,3.219355,0.03871,2.987097,3.229032,3.219355,27142.03,32734.43,9.732938,7828.042,37310.04,32734.43,zero
1470,3.229032,3.187097,0.041935,2.964516,3.248387,3.254839,37310.04,23147.45,10.55446,7245.964,51608.8,59098.63,transition
1487,3.245161,3.170968,0.370968,2.970968,3.274194,3.2,48524.75,20151.48,103.8546,7404.12,104037.6,26240.03,transition
1504,3.187097,3.212903,0.519355,3.006452,3.216129,3.216129,23147.45,30248.92,153.1555,8398.242,31443.88,31443.88,transition
1521,3.193548,3.158064,0.380645,3,3.241935,3.183871,24600.02,18244.99,106.9171,8200.002,45783.38,22481.69,transition
1538,3.196774,3.190323,0.393548,2.993548,3.23871,3.183871,25394.4,23852.38,111.0322,8010.107,43330.57,22481.69,transition
1554,3.2,3.167742,0.429032,2.964516,3.229032,3.219355,26240.03,19639.98,122.5393,7245.964,37310.04,32734.43,transition
1571,3.258065,3.219355,0.670968,3.003226,3.219355,3.251613,63707.75,32734.43,209.2761,8298.045,32734.43,55104.05,transition
1588,3.203226,3.209677,0.541936,2.941936,3.212903,3.241935,27142.03,29139.31,161.1228,6737.299,30248.92,45783.38,transition
1605,3.251613,3.190323,0.522581,2.948387,3.2,3.180645,55104.05,23852.38,154.2857,6875.965,26240.03,21851.91,transition
1622,3.206452,3.177419,0.619355,2.990323,3.235484,3.235484,28106.23,21255.28,189.4585,7918.126,41123.04,41123.04,transition
1639,3.212903,3.174194,0.53871,3.003226,3.216129,3.203226,30248.92,20689.25,159.9766,8298.045,31443.88,27142.03,transition
1656,3.264516,3.170968,0.506452,2.932258,3.219355,3.206452,75440.07,20151.48,148.6605,6538.423,32734.43,28106.23,transition
1673,3.206452,3.222581,0.654839,2.935484,3.212903,3.219355,28106.23,34132.53,203,6603.542,30248.92,32734.43,transition
1690,3.2,3.174194,0.416129,2.958065,3.212903,3.180645,26240.03,20689.25,118.3222,7093.775,30248.92,21851.91,transition
1706,3.2,3.190323,0.06129,2.983871,3.270968,3.193548,26240.03,23852.38,15.51793,7739.797,92386.75,24600.02,transition
1723,3.245161,3.209677,0.058065,2.932258,3.2,3.225806,48524.75,29139.31,14.68657,6538.423,26240.03,35652.21,transition
1740,3.251613,3.212903,0.025806,2.948387,3.206452,3.209677,55104.05,30248.92,6.463054,6875.965,28106.23,29139.31,transition
1757,3.251613,3.177419,0.041935,2.941936,3.241935,3.245161,55104.05,21255.28,10.55446,6737.299,45783.38,48524.75,transition
1774,3.193548,3.164516,0.035484,2.96129,3.258065,3.216129,24600.02,19152.84,8.913044,7169.145,63707.75,31443.88,transition
1791,3.216129,3.196774,0.045161,3,3.283871,3.183871,31443.88,25394.4,11.3776,8200.002,166952.2,22481.69,transition
1808,3.216129,3.206452,0.035484,2.993548,3.232258,3.180645,31443.88,28106.23,8.913044,8010.107,39125.75,21851.91,transition
1824,3.206452,3.190323,0.029032,2.964516,3.23871,3.203226,28106.23,23852.38,7.278107,7245.964,43330.57,27142.03,transition
1841,3.190323,3.170968,0.03871,2.932258,3.267742,3.245161,23852.38,20151.48,9.732938,6538.423,83066.08,48524.75,transition
1858,3.235484,3.219355,0.03871,2.948387,3.222581,3.193548,41123.04,32734.43,9.732938,6875.965,34132.53,24600.02,transition
