Time(ms),S1_Voltage,S2_Voltage,S3_Voltage,S4_Voltage,S5_Voltage,S6_Voltage,S1_Resistance,S2_Resistance,S3_Resistance,S4_Resistance,S5_Resistance,S6_Resistance,Label
424,3.112903,3.122581,3.1,2.83871,3.087097,3.070968,13643.1,14431.99,12710,5046.153,11890,10994.93,zero
445,3.090322,3.106452,3.122581,2.829032,3.093548,3.116129,12085.54,13161,14431.99,4925.616,12287.18,13896.84,zero
465,3.070968,3.1,3.090322,2.819355,3.151613,3.109677,10994.93,12710,12085.54,4809.933,17416.07,13397.96,zero
484,3.064516,3.090322,3.106452,2.845161,3.112903,3.077419,10671.23,12085.54,13161,5129.361,13643.1,11337.39,zero
501,3.058064,3.077419,3.119355,2.874193,3.109677,3.087097,10364.8,11337.39,14159.64,5534.999,13397.96,11890,zero
521,3.077419,3.154839,3.103226,2.83871,3.122581,3.112903,11337.39,17821.32,12931.8,5046.153,14431.99,13643.1,zero
539,3.083871,3.080645,3.109677,2.870968,3.080645,3.109677,11700.3,11516.17,13397.96,5487.217,11516.17,13397.96,zero
559,3.080645,3.090322,3.116129,2.83871,3.1,3.077419,11516.17,12085.54,13896.84,5046.153,12710,11337.39,zero
577,3.087097,3.083871,3.087097,2.835484,3.148387,3.077419,11890,11700.3,11890,5005.416,17028.07,11337.39,zero
595,3.093548,3.070968,3.096774,2.874193,3.106452,3.096774,12287.18,10994.93,12495.24,5534.999,13161,12495.24,zero
615,3.067742,3.077419,3.106452,2.841935,3.145161,3.090322,10830.83,11337.39,13161,5087.464,16656.24,12085.54,zero
634,3.090322,3.083871,3.13871,2.86129,3.087097,3.112903,12085.54,11700.3,15957.19,5348.087,11890,13643.1,zero
652,3.125806,3.145161,3.116129,2.864516,3.093548,3.096774,14714.44,16656.24,13896.84,5393.777,12287.18,12495.24,zero
672,3.090322,3.122581,3.16129,2.867742,3.141935,3.083871,12085.54,14431.99,18688.36,5440.148,16299.58,11700.3,zero
692,3.141935,3.1,3.13871,2.832258,3.119355,3.087097,16299.58,12710,15957.19,4965.241,14159.64,11890,zero
711,3.080645,3.096774,3.129032,2.832258,3.116129,3.090322,11516.17,12495.24,15007.54,4965.241,13896.84,12085.54,zero
732,3.13871,3.083871,3.129032,2.854839,3.119355,3.13871,15957.19,11700.3,15007.54,5258.695,14159.64,15957.19,zero
751,3.077419,3.093548,3.106452,2.83871,3.090322,3.070968,11337.39,12287.18,13161,5046.153,12085.54,10994.93,zero
769,3.096774,3.087097,3.1,2.864516,3.109677,3.080645,12495.24,11890,12710,5393.777,13397.96,11516.17,zero
787,3.1,3.093548,3.083871,2.883871,3.119355,3.090322,12710,12287.18,11700.3,5682.79,14159.64,12085.54,zero
804,3.077419,3.087097,3.080645,2.845161,3.093548,3.151613,11337.39,11890,11516.17,5129.361,12287.18,17416.07,zero
824,3.135484,3.093548,3.148387,2.896774,3.096774,3.06129,15628.23,12287.18,17028.07,5890.878,12495.24,10515.95,zero
842,3.119355,3.090322,3.074193,2.883871,3.145161,3.119355,14159.64,12085.54,11163.71,5682.79,16656.24,14159.64,zero
860,3.119355,3.1,3.119355,2.845161,3.093548,3.151613,14159.64,12710,14159.64,5129.361,12287.18,17416.07,zero
880,3.090322,3.109677,3.135484,2.851613,3.083871,3.087097,12085.54,13397.96,15628.23,5214.963,11700.3,11890,zero
898,3.103226,3.145161,3.096774,2.867742,3.090322,3.141935,12931.8,16656.24,12495.24,5440.148,12085.54,16299.58,transition
916,3.096774,3.122581,3.080645,2.883871,3.151613,3.070968,12495.24,14431.99,11516.17,5682.79,17416.07,10994.93,transition
934,3.064516,3.083871,3.083871,2.870968,3.148387,3.112903,10671.23,11700.3,11700.3,5487.217,17028.07,13643.1,transition
953,3.03871,3.141935,3.116129,2.864516,3.093548,3.077419,9536.297,16299.58,13896.84,5393.777,12287.18,11337.39,transition
972,3.074193,3.158064,3.103226,2.841935,3.109677,3.083871,11163.71,18244.99,12931.8,5087.464,13397.96,11700.3,transition
990,2.970968,3.106452,3.106452,2.858064,3.103226,3.109677,7404.12,13161,13161,5303.065,12931.8,13397.96,transition
1008,2.86129,3.135484,3.119355,2.909677,3.109677,3.070968,5348.087,15628.23,14159.64,6112.726,13397.96,10994.93,transition
1025,2.725806,3.090322,3.151613,2.854839,3.119355,3.141935,3892.697,12085.54,17416.07,5258.695,14159.64,16299.58,transition
1043,2.583871,3.090322,3.106452,2.845161,3.096774,3.083871,2958.648,12085.54,13161,5129.361,12495.24,11700.3,transition
1063,2.43871,3.093548,3.141935,2.832258,3.151613,3.096774,2321.798,12287.18,16299.58,4965.241,17416.07,12495.24,transition
1083,2.525806,3.13871,3.119355,2.854839,3.109677,3.109677,2675.25,15957.19,14159.64,5258.695,13397.96,13397.96,transition
1103,2.519355,3.13871,3.093548,2.909677,3.16129,3.074193,2646.364,15957.19,12287.18,6112.726,18688.36,11163.71,transition
1122,2.53871,3.112903,3.148387,2.880645,3.119355,3.112903,2734.491,13643.1,17028.07,5632.768,14159.64,13643.1,transition
1142,2.577419,3.151613,3.109677,2.867742,3.145161,3.145161,2924.911,17416.07,13397.96,5440.148,16656.24,16656.24,transition
1163,2.516129,3.096774,3.109677,2.848387,3.148387,3.090322,2632.099,12495.24,13397.96,5171.856,17028.07,12085.54,transition
1182,2.529032,3.090322,3.16129,2.883871,3.125806,3.087097,2689.875,12085.54,18688.36,5682.79,14714.44,11890,transition
1199,2.545161,3.129032,3.119355,2.845161,3.132258,3.083871,2764.872,15007.54,14159.64,5129.361,15311.92,11700.3,transition
1218,2.554839,3.132258,3.106452,2.858064,3.145161,3.083871,2811.428,15311.92,13161,5303.065,16656.24,11700.3,transition
1235,2.558064,3.090322,3.103226,2.835484,3.1,3.090322,2827.217,12085.54,12931.8,5005.416,12710,12085.54,transition
1253,2.529032,3.13871,3.132258,2.845161,3.1,3.135484,2689.875,15957.19,15311.92,5129.361,12710,15628.23,transition
1272,2.564516,3.093548,3.1,2.870968,3.077419,3.103226,2859.21,12287.18,12710,5487.217,11337.39,12931.8,transition
1290,2.574193,3.093548,3.16129,2.86129,3.087097,3.141935,2908.266,12287.18,18688.36,5348.087,11890,16299.58,transition
1308,2.580645,3.083871,3.1,2.906451,3.164516,3.112903,2941.704,11700.3,12710,6055.899,19152.84,13643.1,transition
1326,2.606452,3.077419,3.151613,2.867742,3.090322,3.122581,3081.674,11337.39,17416.07,5440.148,12085.54,14431.99,transition
1343,2.6,3.054839,3.112903,2.851613,3.158064,3.077419,3045.714,10217.63,13643.1,5214.963,18244.99,11337.39,transition
1361,2.590322,2.983871,3.151613,2.893548,3.090322,3.141935,2993,7739.797,17416.07,5837.618,12085.54,16299.58,transition
1379,2.609677,2.974194,3.132258,2.848387,3.109677,3.093548,3099.906,7485.546,15311.92,5171.856,13397.96,12287.18,transition
1398,2.596774,2.958065,3.090322,2.906451,3.112903,3.080645,3027.981,7093.775,12085.54,6055.899,13643.1,11516.17,transition
1417,2.616129,2.93871,3.148387,2.864516,3.122581,3.1,3136.886,6669.824,17028.07,5393.777,14431.99,12710,transition
1437,2.625806,2.887097,3.106452,2.86129,3.164516,3.074193,3193.684,5733.592,13161,5348.087,19152.84,11163.71,transition
1456,2.648387,2.574193,3.096774,2.867742,3.112903,3.080645,3332.772,2908.266,12495.24,5440.148,13643.1,11516.17,transition
1474,2.622581,2.616129,3.132258,2.835484,3.1,3.070968,3174.571,3136.886,15311.92,5005.416,12710,10994.93,transition
1491,2.670968,2.567742,3.103226,2.883871,3.119355,3.074193,3481.847,2875.418,12931.8,5682.79,14159.64,11163.71,transition
1510,2.687097,2.583871,3.13871,2.841935,3.109677,3.093548,3595.053,2958.648,15957.19,5087.464,13397.96,12287.18,transition
1529,2.632258,2.632258,3.109677,2.887097,3.106452,3.087097,3232.463,3232.463,13397.96,5733.592,13161,11890,transition
1549,2.648387,2.583871,3.119355,2.851613,3.132258,3.129032,3332.772,2958.648,14159.64,5214.963,15311.92,15007.54,transition
1568,2.641935,2.63871,3.112903,2.880645,3.093548,3.122581,3292.058,3272,13643.1,5632.768,12287.18,14431.99,transition
1587,2.645161,2.567742,3.16129,2.841935,3.096774,3.083871,3312.315,2875.418,18688.36,5087.464,12495.24,11700.3,transition
1607,2.641935,2.590322,3.1,2.870968,3.112903,3.074193,3292.058,2993,12710,5487.217,13643.1,11163.71,transition
1627,2.641935,2.612903,3.106452,2.896774,3.112903,3.083871,3292.058,3118.309,13161,5890.878,13643.1,11700.3,transition
1646,2.654839,2.606452,3.132258,2.877419,3.122581,3.093548,3374.299,3081.674,15311.92,5583.51,14431.99,12287.18,action
1664,2.63871,2.609677,3.112903,2.870968,3.164516,3.087097,3272,3099.906,13643.1,5487.217,19152.84,11890,action
1683,2.66129,2.570968,3.16129,2.864516,3.096774,3.1,3416.666,2891.77,18688.36,5393.777,12495.24,12710,action
1703,2.651613,2.609677,3.135484,2.851613,3.125806,3.067742,3353.432,3099.906,15628.23,5214.963,14714.44,10830.83,action
1723,2.680645,2.580645,3.122581,2.835484,3.109677,3.083871,3549.063,2941.704,14431.99,5005.416,13397.96,11700.3,action
1744,2.641935,2.548387,3.16129,2.9,3.116129,3.093548,3292.058,2780.258,18688.36,5944.999,13896.84,12287.18,action
1764,2.658064,2.529032,3.135484,2.854839,3.103226,3.083871,3395.376,2689.875,15628.23,5258.695,12931.8,11700.3,action
1781,2.667742,2.519355,3.103226,2.86129,3.145161,3.119355,3459.898,2646.364,12931.8,5348.087,16656.24,14159.64,action
1799,2.703226,2.519355,3.093548,2.848387,3.164516,3.080645,3714.379,2646.364,12287.18,5171.856,19152.84,11516.17,action
1816,2.654839,2.535484,3.103226,2.906451,3.122581,3.096774,3374.299,2719.494,12931.8,6055.899,14431.99,12495.24,action
1833,2.680645,2.512903,3.125806,2.854839,3.083871,3.135484,3549.063,2617.951,14714.44,5258.695,11700.3,15628.23,action
1851,2.66129,2.551613,3.119355,2.874193,3.112903,3.077419,3416.666,2795.776,14159.64,5534.999,13643.1,11337.39,action
1870,2.670968,2.564516,3.109677,2.851613,3.122581,3.087097,3481.847,2859.21,13397.96,5214.963,14431.99,11890,action
1887,2.645161,2.587097,3.125806,2.896774,3.096774,3.074193,3312.315,2975.746,14714.44,5890.878,12495.24,11163.71,action
1905,2.625806,2.619355,3.16129,2.86129,3.096774,3.077419,3193.684,3155.639,18688.36,5348.087,12495.24,11337.39,action
1922,2.625806,2.619355,3.112903,2.887097,3.106452,3.083871,3193.684,3155.639,13643.1,5733.592,13161,11700.3,action
1940,2.616129,2.635484,3.1,2.835484,3.125806,3.125806,3136.886,3252.135,12710,5005.416,14714.44,14714.44,action
1958,2.66129,2.667742,3.141935,2.851613,3.167742,3.103226,3416.666,3459.898,16299.58,5214.963,19639.98,12931.8,action
1976,2.612903,2.748387,3.132258,2.845161,3.090322,3.132258,3118.309,4085.615,15311.92,5129.361,12085.54,15311.92,action
1997,2.648387,2.732258,3.1,2.880645,3.151613,3.106452,3332.772,3946.25,12710,5632.768,17416.07,13161,action
2017,2.641935,2.758065,3.1,2.883871,3.093548,3.093548,3292.058,4173.214,12710,5682.79,12287.18,12287.18,action
2038,2.670968,2.774194,3.087097,2.890322,3.119355,3.125806,3481.847,4326.381,11890,5785.195,14159.64,14714.44,action
2057,2.616129,2.803226,3.129032,2.877419,3.080645,3.087097,3136.886,4627.143,15007.54,5583.51,11516.17,11890,action
2077,2.670968,2.845161,3.145161,2.877419,3.151613,3.087097,3481.847,5129.361,16656.24,5583.51,17416.07,11890,action
2097,2.63871,2.858064,3.103226,2.841935,3.077419,3.13871,3272,5303.065,12931.8,5087.464,11337.39,15957.19,action
2117,2.667742,2.896774,3.1,2.893548,3.145161,3.083871,3459.898,5890.878,12710,5837.618,16656.24,11700.3,action
2138,2.583871,2.822581,3.119355,2.86129,3.164516,3.067742,2958.648,4847.973,14159.64,5348.087,19152.84,10830.83,action
2159,2.645161,2.822581,3.096774,2.883871,3.103226,3.064516,3312.315,4847.973,12495.24,5682.79,12931.8,10671.23,action
2178,2.683871,2.83871,3.129032,2.845161,3.122581,3.106452,3571.938,5046.153,15007.54,5129.361,14431.99,13161,action
2197,2.712903,2.780645,3.132258,2.874193,3.132258,3.080645,3789.121,4390.311,15311.92,5534.999,15311.92,11516.17,action
2216,2.670968,2.790323,3.106452,2.86129,3.083871,3.119355,3481.847,4489.241,13161,5348.087,11700.3,14159.64,action
2236,2.670968,2.735484,3.112903,2.896774,3.087097,3.090322,3481.847,3973.486,13643.1,5890.878,11890,12085.54,action
2255,2.690323,2.690323,3.119355,2.864516,3.148387,3.093548,3618.413,3618.413,14159.64,5393.777,17028.07,12287.18,action
2273,2.664516,2.954839,3.106452,2.896774,3.148387,3.151613,3438.172,7019.815,13161,5890.878,17028.07,17416.07,action
2291,2.648387,2.670968,3.103226,2.890322,3.087097,3.151613,3332.772,3481.847,12931.8,5785.195,11890,17416.07,action
2310,2.696774,2.664516,3.093548,2.880645,3.145161,3.135484,3665.883,3438.172,12287.18,5632.768,16656.24,15628.23,action
2329,2.7,2.648387,3.154839,2.877419,3.096774,3.093548,3690.001,3332.772,17821.32,5583.51,12495.24,12287.18,action
2348,2.658064,2.606452,3.132258,2.870968,3.135484,3.109677,3395.376,3081.674,15311.92,5487.217,15628.23,13397.96,action
2366,2.612903,2.635484,3.116129,2.854839,3.16129,3.154839,3118.309,3252.135,13896.84,5258.695,18688.36,17821.32,action
2386,2.635484,2.651613,3.096774,2.903226,3.1,3.080645,3252.135,3353.432,12495.24,5999.998,12710,11516.17,action
2406,2.619355,2.670968,3.093548,2.9,3.141935,3.083871,3155.639,3481.847,12287.18,5944.999,16299.58,11700.3,action
2425,2.664516,2.709677,3.090322,2.877419,3.148387,3.106452,3438.172,3763.935,12085.54,5583.51,17028.07,13161,action
2445,2.712903,2.719355,3.125806,2.890322,3.132258,3.148387,3789.121,3840.334,14714.44,5785.195,15311.92,17028.07,action
2465,2.677419,2.977419,3.145161,2.922581,3.093548,3.090322,3526.426,7568.602,16656.24,6349.746,12287.18,12085.54,action
2484,2.706452,2.964516,3.087097,2.916129,3.093548,3.093548,3739.022,7245.964,11890,6229.241,12287.18,12287.18,action
2504,2.654839,2.745161,3.103226,2.851613,3.093548,3.135484,3374.299,4057.093,12931.8,5214.963,12287.18,15628.23,action
2523,2.709677,2.758065,3.103226,2.86129,3.154839,3.125806,3763.935,4173.214,12931.8,5348.087,17821.32,14714.44,action
2541,2.716129,2.764516,3.148387,2.893548,3.087097,3.090322,3814.586,4233.374,17028.07,5837.618,11890,12085.54,action
2561,2.648387,2.774194,3.13871,2.858064,3.158064,3.148387,3332.772,4326.381,15957.19,5303.065,18244.99,17028.07,action
2579,2.706452,3.1,3.151613,2.916129,3.093548,3.087097,3739.022,12710,17416.07,6229.241,12287.18,11890,action
2597,2.719355,3.087097,3.080645,2.9,3.119355,3.080645,3840.334,11890,11516.17,5944.999,14159.64,11516.17,action
2615,2.7,3.070968,3.087097,2.854839,3.145161,3.093548,3690.001,10994.93,11890,5258.695,16656.24,12287.18,action
2633,2.693548,3.067742,3.112903,2.841935,3.125806,3.096774,3642.022,10830.83,13643.1,5087.464,14714.44,12495.24,action
2651,2.690323,3.119355,3.090322,2.9,3.087097,3.13871,3618.413,14159.64,12085.54,5944.999,11890,15957.19,action
2669,2.690323,3.119355,3.122581,2.870968,3.090322,3.119355,3618.413,14159.64,14431.99,5487.217,12085.54,14159.64,action
2688,2.735484,3.06129,3.116129,2.880645,3.090322,3.074193,3973.486,10515.95,13896.84,5632.768,12085.54,11163.71,action
2706,2.725806,3.087097,3.103226,2.883871,3.087097,3.070968,3892.697,11890,12931.8,5682.79,11890,10994.93,action
2724,2.703226,3.132258,3.119355,2.883871,3.116129,3.090322,3714.379,15311.92,14159.64,5682.79,13896.84,12085.54,action
2742,2.719355,3.125806,3.125806,2.86129,3.103226,3.093548,3840.334,14714.44,14714.44,5348.087,12931.8,12287.18,action
2762,2.770968,3.13871,3.119355,2.874193,3.096774,3.112903,4295,15957.19,14159.64,5534.999,12495.24,13643.1,action
2781,2.770968,3.077419,3.083871,2.841935,3.080645,3.135484,4295,11337.39,11700.3,5087.464,11516.17,15628.23,action
2799,2.709677,3.112903,3.112903,2.829032,3.119355,3.148387,3763.935,13643.1,13643.1,4925.616,14159.64,17028.07,action
2817,2.719355,3.125806,3.074193,2.864516,3.106452,3.090322,3840.334,14714.44,11163.71,5393.777,13161,12085.54,action
2835,2.748387,3.1,3.096774,2.83871,3.1,3.116129,4085.615,12710,12495.24,5046.153,12710,13896.84,action
2852,2.716129,3.090322,3.096774,2.890322,3.132258,3.129032,3814.586,12085.54,12495.24,5785.195,15311.92,15007.54,action
2871,2.703226,3.074193,3.1,2.835484,3.096774,3.112903,3714.379,11163.71,12710,5005.416,12495.24,13643.1,action
2890,2.758065,3.103226,3.083871,2.851613,3.141935,3.1,4173.214,12931.8,11700.3,5214.963,16299.58,12710,action
2909,2.709677,3.087097,3.106452,2.877419,3.090322,3.083871,3763.935,11890,13161,5583.51,12085.54,11700.3,action
2926,2.751613,3.090322,3.103226,2.845161,3.151613,3.090322,4114.471,12085.54,12931.8,5129.361,17416.07,12085.54,action
2948,2.729032,3.132258,3.135484,2.896774,3.083871,3.096774,3919.323,15311.92,15628.23,5890.878,11700.3,12495.24,action
2967,2.712903,3.129032,3.103226,2.835484,3.093548,3.154839,3789.121,15007.54,12931.8,5005.416,12287.18,17821.32,action
2986,2.719355,3.119355,3.122581,2.896774,3.132258,3.080645,3840.334,14159.64,14431.99,5890.878,15311.92,11516.17,action
3004,2.751613,3.06129,3.116129,2.841935,3.112903,3.141935,4114.471,10515.95,13896.84,5087.464,13643.1,16299.58,transition
3022,2.703226,3.080645,3.109677,2.867742,3.158064,3.106452,3714.379,11516.17,13397.96,5440.148,18244.99,13161,transition
3040,2.722581,3.054839,3.083871,2.83871,3.145161,3.087097,3866.369,10217.63,11700.3,5046.153,16656.24,11890,transition
3058,2.741935,3.087097,3.122581,2.870968,3.109677,3.132258,4028.902,11890,14431.99,5487.217,13397.96,15311.92,transition
3077,2.716129,3.109677,3.1,2.893548,3.087097,3.151613,3814.586,13397.96,12710,5837.618,11890,17416.07,transition
3095,2.709677,3.096774,3.158064,2.825806,3.093548,3.093548,3763.935,12495.24,18244.99,4886.53,12287.18,12287.18,transition
3113,2.770968,3.080645,3.096774,2.870968,3.1,3.119355,4295,11516.17,12495.24,5487.217,12710,14159.64,transition
3132,2.706452,3.087097,3.087097,2.825806,3.13871,3.074193,3739.022,11890,11890,4886.53,15957.19,11163.71,transition
3150,2.76129,3.074193,3.090322,2.825806,3.154839,3.083871,4203.114,11163.71,12085.54,4886.53,17821.32,11700.3,transition
3169,2.751613,3.093548,3.125806,2.825806,3.093548,3.096774,4114.471,12287.18,14714.44,4886.53,12287.18,12495.24,transition
3188,2.745161,3.106452,3.158064,2.832258,3.087097,3.090322,4057.093,13161,18244.99,4965.241,11890,12085.54,transition
3207,2.73871,3.112903,3.087097,2.86129,3.151613,3.083871,4001.035,13643.1,11890,5348.087,17416.07,11700.3,transition
3228,2.780645,3.103226,3.096774,2.803226,3.090322,3.087097,4390.311,12931.8,12495.24,4627.143,12085.54,11890,transition
3248,2.783871,3.090322,3.112903,2.809677,3.151613,3.080645,4422.875,12085.54,13643.1,4698.815,17416.07,11516.17,transition
3267,2.719355,3.090322,3.093548,2.851613,3.096774,3.148387,3840.334,12085.54,12287.18,5214.963,12495.24,17028.07,transition
3287,2.735484,3.074193,3.083871,2.812903,3.135484,3.112903,3973.486,11163.71,11700.3,4735.364,15628.23,13643.1,transition
3308,2.790323,3.154839,3.103226,2.809677,3.132258,3.083871,4489.241,17821.32,12931.8,4698.815,15311.92,11700.3,transition
3328,2.758065,3.122581,3.090322,2.854839,3.1,3.125806,4173.214,14431.99,12085.54,5258.695,12710,14714.44,transition
3346,2.764516,3.145161,3.103226,2.83871,3.090322,3.112903,4233.374,16656.24,12931.8,5046.153,12085.54,13643.1,transition
3364,2.73871,3.080645,3.087097,2.858064,3.13871,3.087097,4001.035,11516.17,11890,5303.065,15957.19,11890,transition
3381,2.735484,3.090322,3.112903,2.812903,3.13871,3.125806,3973.486,12085.54,13643.1,4735.364,15957.19,14714.44,transition
3401,2.725806,3.116129,3.096774,2.835484,3.080645,3.116129,3892.697,13896.84,12495.24,5005.416,11516.17,13896.84,transition
3419,2.725806,3.145161,3.096774,2.835484,3.151613,3.125806,3892.697,16656.24,12495.24,5005.416,17416.07,14714.44,transition
3436,2.725806,3.119355,3.077419,2.83871,3.125806,3.080645,3892.697,14159.64,11337.39,5046.153,14714.44,11516.17,transition
3454,2.764516,3.077419,3.112903,2.851613,3.129032,3.070968,4233.374,11337.39,13643.1,5214.963,15007.54,10994.93,transition
3472,2.764516,3.13871,3.148387,2.83871,3.090322,3.096774,4233.374,15957.19,17028.07,5046.153,12085.54,12495.24,transition
3490,2.722581,3.132258,3.122581,2.845161,3.093548,3.145161,3866.369,15311.92,14431.99,5129.361,12287.18,16656.24,transition
3507,2.748387,3.080645,3.135484,2.803226,3.093548,3.074193,4085.615,11516.17,15628.23,4627.143,12287.18,11163.71,transition
3525,2.719355,3.083871,3.093548,2.809677,3.148387,3.145161,3840.334,11700.3,12287.18,4698.815,17028.07,16656.24,transition
3543,2.816129,3.090322,3.080645,2.845161,3.083871,3.067742,4772.4,12085.54,11516.17,5129.361,11700.3,10830.83,transition
3561,2.912903,3.096774,3.090322,2.796774,3.119355,3.116129,6170.498,12495.24,12085.54,4557.308,14159.64,13896.84,transition
3579,3.077419,3.093548,3.090322,2.796774,3.132258,3.070968,11337.39,12287.18,12085.54,4557.308,15311.92,10994.93,transition
3596,3.122581,3.106452,3.141935,2.793548,3.096774,3.093548,14431.99,13161,16299.58,4523.057,12495.24,12287.18,transition
3614,3.077419,3.093548,3.106452,2.8,3.106452,3.141935,11337.39,12287.18,13161,4592,13161,16299.58,transition
3632,3.067742,3.135484,3.087097,2.790323,3.141935,3.112903,10830.83,15628.23,11890,4489.241,16299.58,13643.1,transition
3649,3.074193,3.070968,3.106452,2.793548,3.093548,3.083871,11163.71,10994.93,13161,4523.057,12287.18,11700.3,transition
3667,3.132258,3.106452,3.096774,2.812903,3.090322,3.087097,15311.92,13161,12495.24,4735.364,12085.54,11890,transition
3685,3.119355,3.093548,3.116129,2.780645,3.141935,3.122581,14159.64,12287.18,13896.84,4390.311,16299.58,14431.99,transition
3703,3.145161,3.093548,3.080645,2.793548,3.1,3.109677,16656.24,12287.18,11516.17,4523.057,12710,13397.96,transition
3720,3.122581,3.122581,3.135484,2.790323,3.106452,3.103226,14431.99,14431.99,15628.23,4489.241,13161,12931.8,transition
3738,3.083871,3.080645,3.125806,2.829032,3.093548,3.083871,11700.3,11516.17,14714.44,4925.616,12287.18,11700.3,transition
3756,3.074193,3.093548,3.125806,2.83871,3.106452,3.083871,11163.71,12287.18,14714.44,5046.153,13161,11700.3,transition
3774,3.058064,3.122581,3.087097,2.841935,3.096774,3.083871,10364.8,14431.99,11890,5087.464,12495.24,11700.3,zero
3792,3.067742,3.106452,3.103226,2.854839,3.148387,3.112903,10830.83,13161,12931.8,5258.695,17028.07,13643.1,zero
3810,3.077419,3.1,3.090322,2.816129,3.151613,3.077419,11337.39,12710,12085.54,4772.4,17416.07,11337.39,zero
3828,3.06129,3.087097,3.083871,2.803226,3.096774,3.083871,10515.95,11890,11700.3,4627.143,12495.24,11700.3,zero
3847,3.109677,3.145161,3.158064,2.796774,3.129032,3.096774,13397.96,16656.24,18244.99,4557.308,15007.54,12495.24,zero
3866,3.077419,3.090322,3.116129,2.825806,3.141935,3.148387,11337.39,12085.54,13896.84,4886.53,16299.58,17028.07,zero
3886,3.080645,3.087097,3.090322,2.8,3.096774,3.135484,11516.17,11890,12085.54,4592,12495.24,15628.23,zero
3906,3.13871,3.103226,3.083871,2.825806,3.1,3.077419,15957.19,12931.8,11700.3,4886.53,12710,11337.39,zero
3928,3.13871,3.151613,3.158064,2.780645,3.13871,3.1,15957.19,17416.07,18244.99,4390.311,15957.19,12710,zero
3946,3.119355,3.074193,3.103226,2.829032,3.083871,3.080645,14159.64,11163.71,12931.8,4925.616,11700.3,11516.17,zero
3967,3.103226,3.151613,3.080645,2.83871,3.096774,3.125806,12931.8,17416.07,11516.17,5046.153,12495.24,14714.44,zero
3985,3.077419,3.087097,3.077419,2.793548,3.119355,3.080645,11337.39,11890,11337.39,4523.057,14159.64,11516.17,zero
4003,3.070968,3.070968,3.087097,2.790323,3.132258,3.090322,10994.93,10994.93,11890,4489.241,15311.92,12085.54,zero
4021,3.119355,3.135484,3.122581,2.796774,3.132258,3.106452,14159.64,15628.23,14431.99,4557.308,15311.92,13161,zero
4041,3.1,3.087097,3.141935,2.783871,3.132258,3.132258,12710,11890,16299.58,4422.875,15311.92,15311.92,zero
