Time(ms),S1_Voltage,S2_Voltage,S3_Voltage,S4_Voltage,S5_Voltage,S6_Voltage,S1_Resistance,S2_Resistance,S3_Resistance,S4_Resistance,S5_Resistance,S6_Resistance,Label
0,3.103226,3.090322,3.109677,2.858064,3.148387,3.064516,12931.8,12085.54,13397.96,5303.065,17028.07,10671.23,zero
17,3.083871,3.090322,3.106452,2.825806,3.090322,3.064516,11700.3,12085.54,13161,4886.53,12085.54,10671.23,zero
34,3.132258,3.090322,3.080645,2.86129,3.093548,3.090322,15311.92,12085.54,11516.17,5348.087,12287.18,12085.54,zero
50,3.129032,3.1,3.1,2.864516,3.096774,3.080645,15007.54,12710,12710,5393.777,12495.24,11516.17,zero
67,3.074193,3.080645,3.135484,2.883871,3.116129,3.077419,11163.71,11516.17,15628.23,5682.79,13896.84,11337.39,zero
84,3.106452,3.096774,3.13871,2.874193,3.080645,3.064516,13161,12495.24,15957.19,5534.999,11516.17,10671.23,zero
101,3.087097,3.096774,3.122581,2.854839,3.106452,3.090322,11890,12495.24,14431.99,5258.695,13161,12085.54,zero
118,3.145161,3.074193,3.083871,2.858064,3.083871,3.064516,16656.24,11163.71,11700.3,5303.065,11700.3,10671.23,zero
135,3.093548,3.070968,3.087097,2.825806,3.083871,3.096774,12287.18,10994.93,11890,4886.53,11700.3,12495.24,zero
152,3.116129,3.135484,3.090322,2.864516,3.090322,3.070968,13896.84,15628.23,12085.54,5393.777,12085.54,10994.93,zero
169,3.070968,3.135484,3.103226,2.825806,3.13871,3.067742,10994.93,15628.23,12931.8,4886.53,15957.19,10830.83,zero
185,3.070968,3.070968,3.125806,2.858064,3.148387,3.116129,10994.93,10994.93,14714.44,5303.065,17028.07,13896.84,zero
202,3.080645,3.116129,3.096774,2.887097,3.083871,3.058064,11516.17,13896.84,12495.24,5733.592,11700.3,10364.8,zero
219,3.093548,3.116129,3.093548,2.845161,3.148387,3.051613,12287.18,13896.84,12287.18,5129.361,17028.07,10074.29,zero
236,3.132258,3.096774,3.1,2.829032,3.122581,3.064516,15311.92,12495.24,12710,4925.616,14431.99,10671.23,zero
253,3.090322,3.083871,3.087097,2.854839,3.112903,3.103226,12085.54,11700.3,11890,5258.695,13643.1,12931.8,zero
270,3.122581,3.096774,3.087097,2.845161,3.103226,3.06129,14431.99,12495.24,11890,5129.361,12931.8,10515.95,zero
287,3.148387,3.119355,3.093548,2.86129,3.129032,3.077419,17028.07,14159.64,12287.18,5348.087,15007.54,11337.39,zero
304,3.090322,3.080645,3.083871,2.870968,3.1,3.083871,12085.54,11516.17,11700.3,5487.217,12710,11700.3,zero
321,3.135484,3.122581,3.112903,2.841935,3.151613,3.045161,15628.23,14431.99,13643.1,5087.464,17416.07,9798.481,zero
338,3.129032,3.067742,3.145161,2.835484,3.129032,3.087097,15007.54,10830.83,16656.24,5005.416,15007.54,11890,zero
354,3.116129,3.074193,3.125806,2.819355,3.122581,3.054839,13896.84,11163.71,14714.44,4809.933,14431.99,10217.63,zero
371,3.116129,3.093548,3.141935,2.845161,3.087097,3.051613,13896.84,12287.18,16299.58,5129.361,11890,10074.29,zero
388,3.077419,3.135484,3.083871,2.86129,3.090322,3.074193,11337.39,15628.23,11700.3,5348.087,12085.54,11163.71,zero
405,3.106452,3.125806,3.087097,2.832258,3.109677,3.064516,13161,14714.44,11890,4965.241,13397.96,10671.23,zero
422,3.109677,3.109677,3.129032,2.848387,3.1,3.077419,13397.96,13397.96,15007.54,5171.856,12710,11337.39,zero
439,3.090322,3.080645,3.135484,2.845161,3.096774,3.054839,12085.54,11516.17,15628.23,5129.361,12495.24,10217.63,zero
456,3.109677,3.125806,3.096774,2.819355,3.070968,3.070968,13397.96,14714.44,12495.24,4809.933,10994.93,10994.93,zero
473,3.13871,3.083871,3.087097,2.835484,3.112903,3.077419,15957.19,11700.3,11890,5005.416,13643.1,11337.39,zero
489,3.080645,3.083871,3.087097,2.816129,3.087097,3.074193,11516.17,11700.3,11890,4772.4,11890,11163.71,zero
506,3.090322,3.109677,3.129032,2.858064,3.122581,3.06129,12085.54,13397.96,15007.54,5303.065,14431.99,10515.95,zero
523,3.087097,3.087097,3.096774,2.829032,3.077419,3.064516,11890,11890,12495.24,4925.616,11337.39,10671.23,zero
540,3.112903,3.080645,3.096774,2.832258,3.093548,3.112903,13643.1,11516.17,12495.24,4965.241,12287.18,13643.1,zero
557,3.083871,3.116129,3.132258,2.877419,3.106452,3.051613,11700.3,13896.84,15311.92,5583.51,13161,10074.29,zero
574,3.077419,3.093548,3.148387,2.825806,3.087097,3.090322,11337.39,12287.18,17028.07,4886.53,11890,12085.54,zero
591,3.116129,3.090322,3.141935,2.832258,3.141935,3.077419,13896.84,12085.54,16299.58,4965.241,16299.58,11337.39,zero
608,3.129032,3.080645,3.090322,2.825806,3.080645,3.119355,15007.54,11516.17,12085.54,4886.53,11516.17,14159.64,zero
625,3.087097,3.129032,3.093548,2.86129,3.080645,3.077419,11890,15007.54,12287.18,5348.087,11516.17,11337.39,zero
642,3.087097,3.074193,3.122581,2.832258,3.148387,3.083871,11890,11163.71,14431.99,4965.241,17028.07,11700.3,zero
658,3.083871,3.087097,3.1,2.832258,3.087097,3.1,11700.3,11890,12710,4965.241,11890,12710,zero
675,3.093548,3.135484,3.109677,2.86129,3.083871,3.064516,12287.18,15628.23,13397.96,5348.087,11700.3,10671.23,zero
692,3.145161,3.093548,3.090322,2.870968,3.074193,3.067742,16656.24,12287.18,12085.54,5487.217,11163.71,10830.83,zero
709,3.096774,3.087097,3.125806,2.864516,3.141935,3.045161,12495.24,11890,14714.44,5393.777,16299.58,9798.481,zero
726,3.090322,3.093548,3.083871,2.880645,3.135484,3.1,12085.54,12287.18,11700.3,5632.768,15628.23,12710,zero
743,3.103226,3.1,3.141935,2.86129,3.135484,3.045161,12931.8,12710,16299.58,5348.087,15628.23,9798.481,zero
760,3.093548,3.070968,3.083871,2.86129,3.145161,3.06129,12287.18,10994.93,11700.3,5348.087,16656.24,10515.95,zero
777,3.1,3.083871,3.087097,2.874193,3.129032,3.058064,12710,11700.3,11890,5534.999,15007.54,10364.8,zero
794,3.083871,3.129032,3.090322,2.845161,3.087097,3.045161,11700.3,15007.54,12085.54,5129.361,11890,9798.481,zero
811,3.074193,3.083871,3.103226,2.887097,3.119355,3.103226,11163.71,11700.3,12931.8,5733.592,14159.64,12931.8,zero
827,3.093548,3.090322,3.093548,2.867742,3.083871,3.090322,12287.18,12085.54,12287.18,5440.148,11700.3,12085.54,zero
844,3.106452,3.135484,3.070968,2.841935,3.090322,3.096774,13161,15628.23,10994.93,5087.464,12085.54,12495.24,zero
861,3.119355,3.083871,3.090322,2.835484,3.112903,3.054839,14159.64,11700.3,12085.54,5005.416,13643.1,10217.63,zero
878,3.077419,3.129032,3.148387,2.877419,3.090322,3.054839,11337.39,15007.54,17028.07,5583.51,12085.54,10217.63,zero
895,3.122581,3.083871,3.087097,2.903226,3.119355,3.116129,14431.99,11700.3,11890,5999.998,14159.64,13896.84,zero
912,3.077419,3.083871,3.074193,2.854839,3.087097,3.083871,11337.39,11700.3,11163.71,5258.695,11890,11700.3,zero
928,3.083871,3.087097,3.1,2.854839,3.13871,3.064516,11700.3,11890,12710,5258.695,15957.19,10671.23,zero
945,3.132258,3.083871,3.106452,2.825806,3.090322,3.112903,15311.92,11700.3,13161,4886.53,12085.54,13643.1,zero
962,3.083871,3.103226,3.083871,2.858064,3.080645,3.070968,11700.3,12931.8,11700.3,5303.065,11516.17,10994.93,zero
979,3.090322,3.1,3.125806,2.848387,3.083871,3.058064,12085.54,12710,14714.44,5171.856,11700.3,10364.8,zero
996,3.087097,3.080645,3.112903,2.825806,3.074193,3.070968,11890,11516.17,13643.1,4886.53,11163.71,10994.93,zero
1014,3.13871,3.13871,3.074193,2.841935,3.083871,3.122581,15957.19,15957.19,11163.71,5087.464,11700.3,14431.99,zero
1031,3.119355,3.1,3.122581,2.83871,3.112903,3.074193,14159.64,12710,14431.99,5046.153,13643.1,11163.71,zero
1048,3.093548,3.070968,3.103226,2.874193,3.090322,3.096774,12287.18,10994.93,12931.8,5534.999,12085.54,12495.24,zero
1065,3.074193,3.129032,3.080645,2.835484,3.096774,3.054839,11163.71,15007.54,11516.17,5005.416,12495.24,10217.63,zero
1081,3.106452,3.119355,3.096774,2.832258,3.109677,3.064516,13161,14159.64,12495.24,4965.241,13397.96,10671.23,zero
1098,3.122581,3.135484,3.083871,2.848387,3.093548,3.109677,14431.99,15628.23,11700.3,5171.856,12287.18,13397.96,zero
1115,3.093548,3.067742,3.116129,2.841935,3.080645,3.045161,12287.18,10830.83,13896.84,5087.464,11516.17,9798.481,zero
1132,3.080645,3.148387,3.116129,2.825806,3.080645,3.116129,11516.17,17028.07,13896.84,4886.53,11516.17,13896.84,zero
1149,3.129032,3.080645,3.122581,2.835484,3.13871,3.077419,15007.54,11516.17,14431.99,5005.416,15957.19,11337.39,zero
1166,3.129032,3.067742,3.087097,2.829032,3.1,3.122581,15007.54,10830.83,11890,4925.616,12710,14431.99,zero
1183,3.112903,3.1,3.122581,2.877419,3.087097,3.109677,13643.1,12710,14431.99,5583.51,11890,13397.96,zero
1200,3.064516,3.125806,3.135484,2.848387,3.080645,3.093548,10671.23,14714.44,15628.23,5171.856,11516.17,12287.18,zero
1216,3.112903,3.074193,3.106452,2.822581,3.096774,3.103226,13643.1,11163.71,13161,4847.973,12495.24,12931.8,zero
1233,3.064516,3.119355,3.13871,2.858064,3.070968,3.054839,10671.23,14159.64,15957.19,5303.065,10994.93,10217.63,zero
1250,3.103226,3.090322,3.093548,2.822581,3.096774,2.967742,12931.8,12085.54,12287.18,4847.973,12495.24,7324.274,zero
1267,3.058064,3.151613,3.141935,2.867742,3.132258,2.967742,10364.8,17416.07,16299.58,5440.148,15311.92,7324.274,zero
1284,3.112903,3.093548,3.151613,2.809677,3.132258,2.980645,13643.1,12287.18,17416.07,4698.815,15311.92,7653.334,zero
1301,3.109677,3.13871,3.132258,2.819355,3.096774,2.954839,13397.96,15957.19,15311.92,4809.933,12495.24,7019.815,zero
1318,3.06129,3.119355,3.1,2.812903,3.083871,2.970968,10515.95,14159.64,12710,4735.364,11700.3,7404.12,zero
1335,3.064516,3.093548,3.093548,2.832258,3.083871,2.96129,10671.23,12287.18,12287.18,4965.241,11700.3,7169.145,zero
1352,3.112903,3.141935,3.1,2.812903,3.125806,3.009677,13643.1,16299.58,12710,4735.364,14714.44,8500.668,zero
1369,3.067742,3.106452,3.1,2.825806,3.067742,2.958065,10830.83,13161,12710,4886.53,10830.83,7093.775,zero
1386,3.125806,3.067742,3.080645,2.870968,3.125806,2.974194,14714.44,10830.83,11516.17,5487.217,14714.44,7485.546,zero
1403,3.070968,3.145161,3.093548,2.841935,3.077419,2.945161,10994.93,16656.24,12287.18,5087.464,11337.39,6806.002,zero
1420,3.103226,3.109677,3.077419,2.841935,3.077419,2.974194,12931.8,13397.96,11337.39,5087.464,11337.39,7485.546,zero
1437,3.074193,3.096774,3.132258,2.874193,3.148387,2.987097,11163.71,12495.24,15311.92,5534.999,17028.07,7828.042,zero
1453,3.070968,3.125806,3.129032,2.864516,3.151613,3.006452,10994.93,14714.44,15007.54,5393.777,17416.07,8398.242,zero
1470,3.048387,3.087097,3.1,2.829032,3.077419,2.993548,9934.615,11890,12710,4925.616,11337.39,8010.107,zero
1487,2.932258,3.080645,3.109677,3.070968,3.125806,2.974194,6538.423,11516.17,13397.96,10994.93,14714.44,7485.546,zero
1504,2.541935,3.125806,3.090322,3.119355,3.122581,2.951613,2749.617,14714.44,12085.54,14159.64,14431.99,6947.224,zero
1521,2.541935,3.070968,3.135484,3.1,3.093548,2.967742,2749.617,10994.93,15628.23,12710,12287.18,7324.274,zero
1538,2.506452,3.158064,3.087097,3.054839,3.103226,2.993548,2590,18244.99,11890,10217.63,12931.8,8010.107,zero
1555,2.529032,3.103226,3.112903,3.051613,3.116129,3,2689.875,12931.8,13643.1,10074.29,13896.84,8200.002,zero
1571,2.53871,3.064516,3.129032,3.064516,3.116129,3.016129,2734.491,10671.23,15007.54,10671.23,13896.84,8712.501,zero
1588,2.519355,3.132258,3.145161,3.077419,3.077419,2.948387,2646.364,15311.92,16656.24,11337.39,11337.39,6875.965,zero
1605,2.532258,3.080645,3.116129,3.106452,3.080645,2.954839,2704.622,11516.17,13896.84,13161,11516.17,7019.815,transition
1622,2.590322,3.083871,3.087097,3.048387,3.087097,2.974194,2993,11700.3,11890,9934.615,11890,7485.546,transition
1639,2.529032,3.087097,3.093548,3.054839,3.074193,2.977419,2689.875,11890,12287.18,10217.63,11163.71,7568.602,transition
1656,2.516129,3.148387,3.093548,3.093548,3.083871,2.951613,2632.099,17028.07,12287.18,12287.18,11700.3,6947.224,transition
1673,2.541935,3.141935,3.141935,3.041935,3.074193,2.967742,2749.617,16299.58,16299.58,9665.75,11163.71,7324.274,transition
1690,2.532258,3.112903,3.119355,2.858064,3.141935,2.983871,2704.622,13643.1,14159.64,5303.065,16299.58,7739.797,transition
1707,2.564516,3.093548,3.141935,2.883871,3.090322,2.990323,2859.21,12287.18,16299.58,5682.79,12085.54,7918.126,transition
1724,2.548387,3.109677,3.129032,3.083871,3.129032,2.967742,2780.258,13397.96,15007.54,11700.3,15007.54,7324.274,transition
1740,2.564516,3.119355,3.132258,3.080645,3.090322,2.970968,2859.21,14159.64,15311.92,11516.17,12085.54,7404.12,transition
1757,2.53871,3.112903,3.112903,3.109677,3.096774,2.954839,2734.491,13643.1,13643.1,13397.96,12495.24,7019.815,transition
1774,2.583871,3.080645,3.093548,2.887097,3.096774,2.977419,2958.648,11516.17,12287.18,5733.592,12495.24,7568.602,transition
1791,2.551613,3.119355,3.125806,2.848387,3.151613,2.977419,2795.776,14159.64,14714.44,5171.856,17416.07,7568.602,transition
1808,2.548387,3.112903,3.141935,2.854839,3.090322,2.954839,2780.258,13643.1,16299.58,5258.695,12085.54,7019.815,transition
1825,2.541935,3.109677,3.158064,2.890322,3.090322,2.964516,2749.617,13397.96,18244.99,5785.195,12085.54,7245.964,transition
