Time(ms),S1_Voltage,S2_Voltage,S3_Voltage,S4_Voltage,S5_Voltage,S6_Voltage,S1_Resistance,S2_Resistance,S3_Resistance,S4_Resistance,S5_Resistance,S6_Resistance,Label
0,3.2,3.164516,3.193548,2.964516,3.183871,3.074193,26240.03,19152.84,24600.02,7245.964,22481.69,11163.71,zero
17,3.235484,3.158064,3.190323,3,3.222581,3.090322,41123.04,18244.99,23852.38,8200.002,34132.53,12085.54,zero
34,3.167742,3.164516,3.212903,2.993548,3.225806,3.135484,19639.98,19152.84,30248.92,8010.107,35652.21,15628.23,zero
51,3.235484,3.219355,3.222581,2.996774,3.177419,3.119355,41123.04,32734.43,34132.53,8104.044,21255.28,14159.64,zero
67,3.177419,3.190323,3.258065,2.987097,3.196774,3.132258,21255.28,23852.38,63707.75,7828.042,25394.4,15311.92,zero
84,3.222581,3.241935,3.216129,3.006452,3.241935,3.125806,34132.53,45783.38,31443.88,8398.242,45783.38,14714.44,zero
101,3.187097,3.203226,3.190323,3.029032,3.212903,3.132258,23147.45,27142.03,23852.38,9166.429,30248.92,15311.92,zero
118,3.196774,3.180645,3.241935,2.993548,3.206452,3.1,25394.4,21851.91,45783.38,8010.107,28106.23,12710,zero
135,3.183871,3.23871,3.225806,2.983871,3.174194,3.06129,22481.69,43330.57,35652.21,7739.797,20689.25,10515.95,zero
152,3.212903,3.177419,3.248387,2.958065,3.245161,3.1,30248.92,21255.28,51608.8,7093.775,48524.75,12710,zero
169,3.248387,3.180645,3.229032,2.964516,3.229032,3.103226,51608.8,21851.91,37310.04,7245.964,37310.04,12931.8,zero
186,3.170968,3.193548,3.251613,2.980645,3.206452,3.080645,20151.48,24600.02,55104.05,7653.334,28106.23,11516.17,zero
203,3.180645,3.177419,3.174194,2.983871,3.209677,3.106452,21851.91,21255.28,20689.25,7739.797,29139.31,13161,zero
220,3.2,3.225806,3.196774,2.958065,3.180645,3.132258,26240.03,35652.21,25394.4,7093.775,21851.91,15311.92,zero
237,3.209677,3.219355,3.170968,3.016129,3.190323,3.067742,29139.31,32734.43,20151.48,8712.501,23852.38,10830.83,zero
253,3.2,3.235484,3.2,2.958065,3.216129,3.093548,26240.03,41123.04,26240.03,7093.775,31443.88,12287.18,zero
270,3.209677,3.177419,3.206452,3.003226,3.193548,3.067742,29139.31,21255.28,28106.23,8298.045,24600.02,10830.83,zero
287,3.193548,3.2,3.193548,2.967742,3.164516,3.125806,24600.02,26240.03,24600.02,7324.274,19152.84,14714.44,zero
304,3.196774,3.222581,3.212903,2.980645,3.232258,3.074193,25394.4,34132.53,30248.92,7653.334,39125.75,11163.71,zero
321,3.167742,3.183871,3.190323,3.012903,3.174194,3.1,19639.98,22481.69,23852.38,8605.394,20689.25,12710,zero
338,3.209677,3.151613,3.187097,2.990323,3.212903,3.074193,29139.31,17416.07,23147.45,7918.126,30248.92,11163.71,zero
355,3.203226,3.183871,3.190323,2.983871,3.23871,3.058064,27142.03,22481.69,23852.38,7739.797,43330.57,10364.8,zero
372,3.232258,3.2,3.170968,2.977419,3.232258,3.074193,39125.75,26240.03,20151.48,7568.602,39125.75,11163.71,zero
389,3.174194,3.245161,3.180645,3,3.216129,3.080645,20689.25,48524.75,21851.91,8200.002,31443.88,11516.17,zero
406,3.219355,3.229032,3.187097,2.96129,3.229032,3.077419,32734.43,37310.04,23147.45,7169.145,37310.04,11337.39,zero
423,3.203226,3.212903,3.222581,3.019355,3.187097,3.132258,27142.03,30248.92,34132.53,8822.07,23147.45,15311.92,zero
440,3.190323,3.177419,3.241935,2.958065,3.2,3.083871,23852.38,21255.28,45783.38,7093.775,26240.03,11700.3,zero
457,3.170968,3.187097,3.209677,2.954839,3.196774,3.090322,20151.48,23147.45,29139.31,7019.815,25394.4,12085.54,zero
474,3.232258,3.174194,3.245161,2.967742,3.2,3.116129,39125.75,20689.25,48524.75,7324.274,26240.03,13896.84,zero
490,3.183871,3.177419,3.196774,2.96129,3.180645,3.090322,22481.69,21255.28,25394.4,7169.145,21851.91,12085.54,zero
507,3.222581,3.241935,3.167742,3.025806,3.2,3.096774,34132.53,45783.38,19639.98,9048.941,26240.03,12495.24,zero
524,3.190323,3.167742,3.2,2.970968,3.209677,3.074193,23852.38,19639.98,26240.03,7404.12,29139.31,11163.71,zero
541,3.190323,3.235484,3.174194,2.990323,3.235484,3.067742,23852.38,41123.04,20689.25,7918.126,41123.04,10830.83,zero
558,3.187097,3.23871,3.164516,2.974194,3.222581,3.070968,23147.45,43330.57,19152.84,7485.546,34132.53,10994.93,zero
575,3.241935,3.203226,3.203226,2.958065,3.177419,3.106452,45783.38,27142.03,27142.03,7093.775,21255.28,13161,zero
592,3.180645,3.222581,3.196774,2.96129,3.254839,3.080645,21851.91,34132.53,25394.4,7169.145,59098.63,11516.17,zero
609,3.222581,3.190323,3.174194,3,3.219355,3.083871,34132.53,23852.38,20689.25,8200.002,32734.43,11700.3,zero
626,3.190323,3.225806,3.196774,2.964516,3.187097,3.080645,23852.38,35652.21,25394.4,7245.964,23147.45,11516.17,zero
643,3.16129,3.154839,3.187097,2.958065,3.196774,3.135484,18688.36,17821.32,23147.45,7093.775,25394.4,15628.23,zero
660,3.187097,3.193548,3.216129,2.96129,3.258065,3.083871,23147.45,24600.02,31443.88,7169.145,63707.75,11700.3,zero
677,3.187097,3.209677,3.196774,2.964516,3.225806,3.083871,23147.45,29139.31,25394.4,7245.964,35652.21,11700.3,zero
694,3.203226,3.193548,3.251613,2.974194,3.190323,3.077419,27142.03,24600.02,55104.05,7485.546,23852.38,11337.39,zero
710,3.177419,3.2,3.190323,2.954839,3.225806,3.093548,21255.28,26240.03,23852.38,7019.815,35652.21,12287.18,zero
727,3.177419,3.180645,3.174194,2.958065,3.183871,3.058064,21255.28,21851.91,20689.25,7093.775,22481.69,10364.8,zero
744,3.222581,3.216129,3.203226,3.035484,3.174194,3.109677,34132.53,31443.88,27142.03,9410,20689.25,13397.96,zero
761,3.193548,3.2,3.235484,2.970968,3.203226,3.087097,24600.02,26240.03,41123.04,7404.12,27142.03,11890,zero
778,3.212903,3.225806,3.2,2.967742,3.232258,3.074193,30248.92,35652.21,26240.03,7324.274,39125.75,11163.71,zero
795,3.216129,3.222581,3.203226,3.016129,3.251613,3.112903,31443.88,34132.53,27142.03,8712.501,55104.05,13643.1,zero
812,3.232258,3.206452,3.187097,2.967742,3.158064,3.106452,39125.75,28106.23,23147.45,7324.274,18244.99,13161,zero
829,3.167742,3.170968,3.248387,2.964516,3.177419,3.064516,19639.98,20151.48,51608.8,7245.964,21255.28,10671.23,zero
846,3.193548,3.229032,3.196774,3.016129,3.229032,3.054839,24600.02,37310.04,25394.4,8712.501,37310.04,10217.63,zero
863,3.216129,3.183871,3.180645,2.970968,3.212903,3.06129,31443.88,22481.69,21851.91,7404.12,30248.92,10515.95,zero
880,3.251613,3.229032,3.164516,2.980645,3.180645,3.070968,55104.05,37310.04,19152.84,7653.334,21851.91,10994.93,zero
897,3.177419,3.164516,3.164516,2.970968,3.193548,3.06129,21255.28,19152.84,19152.84,7404.12,24600.02,10515.95,zero
914,3.193548,3.170968,3.229032,3.025806,3.187097,3.112903,24600.02,20151.48,37310.04,9048.941,23147.45,13643.1,zero
931,3.164516,3.190323,3.193548,2.996774,3.216129,3.067742,19152.84,23852.38,24600.02,8104.044,31443.88,10830.83,zero
948,3.180645,3.183871,3.187097,2.970968,3.174194,3.087097,21851.91,22481.69,23147.45,7404.12,20689.25,11890,zero
965,3.177419,3.177419,3.203226,3.012903,3.190323,3.064516,21255.28,21255.28,27142.03,8605.394,23852.38,10671.23,zero
981,3.167742,3.190323,3.170968,2.987097,3.2,3.129032,19639.98,23852.38,20151.48,7828.042,26240.03,15007.54,zero
998,3.245161,3.193548,3.187097,3.016129,3.248387,3.074193,48524.75,24600.02,23147.45,8712.501,51608.8,11163.71,zero
1015,3.183871,3.206452,3.251613,3.003226,3.212903,3.064516,22481.69,28106.23,55104.05,8298.045,30248.92,10671.23,zero
1032,3.170968,3.183871,3.193548,2.993548,3.190323,3.064516,20151.48,22481.69,24600.02,8010.107,23852.38,10671.23,zero
1049,3.174194,3.170968,3.183871,3.003226,3.241935,3.132258,20689.25,20151.48,22481.69,8298.045,45783.38,15311.92,zero
1066,3.209677,3.209677,3.212903,2.948387,3.177419,3.054839,29139.31,29139.31,30248.92,6875.965,21255.28,10217.63,zero
1083,3.216129,3.183871,3.196774,2.964516,3.245161,3.070968,31443.88,22481.69,25394.4,7245.964,48524.75,10994.93,zero
1100,3.170968,3.26129,3.232258,2.964516,3.229032,3.083871,20151.48,69085.06,39125.75,7245.964,37310.04,11700.3,zero
1117,3.222581,3.251613,3.23871,3.019355,3.248387,3.106452,34132.53,55104.05,43330.57,8822.07,51608.8,13161,zero
1133,3.248387,3.177419,3.251613,3.035484,3.190323,3.109677,51608.8,21255.28,55104.05,9410,23852.38,13397.96,zero
