Time(ms),S1_Voltage,S2_Voltage,S3_Voltage,S4_Voltage,S5_Voltage,S6_Voltage,S1_Resistance,S2_Resistance,S3_Resistance,S4_Resistance,S5_Resistance,S6_Resistance,Label
891,3.190323,3.23871,3.216129,2.96129,3.190323,3.180645,23852.38,43330.57,31443.88,7169.145,23852.38,21851.91,zero
910,3.203226,3.232258,3.267742,2.941936,3.23871,3.183871,27142.03,39125.75,83066.08,6737.299,43330.57,22481.69,zero
930,3.196774,3.187097,3.222581,2.945161,3.2,3.193548,25394.4,23147.45,34132.53,6806.002,26240.03,24600.02,zero
952,3.212903,3.187097,3.187097,2.932258,3.193548,3.183871,30248.92,23147.45,23147.45,6538.423,24600.02,22481.69,zero
972,3.174194,3.222581,3.258065,2.954839,3.219355,3.248387,20689.25,34132.53,63707.75,7019.815,32734.43,51608.8,zero
993,3.225806,3.222581,3.219355,2.980645,3.264516,3.190323,35652.21,34132.53,32734.43,7653.334,75440.07,23852.38,zero
1015,3.245161,3.193548,3.235484,2.935484,3.209677,3.2,48524.75,24600.02,41123.04,6603.542,29139.31,26240.03,zero
1034,3.216129,3.196774,3.258065,2.93871,3.190323,3.187097,31443.88,25394.4,63707.75,6669.824,23852.38,23147.45,zero
1054,3.177419,3.183871,3.248387,2.970968,3.187097,3.187097,21255.28,22481.69,51608.8,7404.12,23147.45,23147.45,zero
1073,3.177419,3.232258,3.196774,2.996774,3.183871,3.180645,21255.28,39125.75,25394.4,8104.044,22481.69,21851.91,zero
1093,3.183871,3.190323,3.235484,2.93871,3.251613,3.170968,22481.69,23852.38,41123.04,6669.824,55104.05,20151.48,zero
1113,3.196774,3.2,3.254839,2.996774,3.245161,3.219355,25394.4,26240.03,59098.63,8104.044,48524.75,32734.43,zero
1135,3.177419,3.196774,3.183871,2.929032,3.254839,3.180645,21255.28,25394.4,22481.69,6474.437,59098.63,21851.91,zero
1156,3.248387,3.2,3.2,2.970968,3.190323,3.196774,51608.8,26240.03,26240.03,7404.12,23852.38,25394.4,zero
1177,3.193548,3.212903,3.229032,2.951613,3.212903,3.180645,24600.02,30248.92,37310.04,6947.224,30248.92,21851.91,zero
1196,3.177419,3.203226,3.190323,2.967742,3.177419,3.180645,21255.28,27142.03,23852.38,7324.274,21255.28,21851.91,zero
1215,3.16129,3.219355,3.258065,2.977419,3.193548,3.23871,18688.36,32734.43,63707.75,7568.602,24600.02,43330.57,zero
1233,3.235484,3.206452,3.170968,2.941936,3.187097,3.222581,41123.04,28106.23,20151.48,6737.299,23147.45,34132.53,zero
1253,3.177419,3.180645,3.206452,2.951613,3.245161,3.180645,21255.28,21851.91,28106.23,6947.224,48524.75,21851.91,zero
1272,3.174194,3.206452,3.235484,2.948387,3.216129,3.212903,20689.25,28106.23,41123.04,6875.965,31443.88,30248.92,zero
1292,3.183871,3.174194,3.196774,2.958065,3.248387,3.26129,22481.69,20689.25,25394.4,7093.775,51608.8,69085.06,zero
1310,3.235484,3.209677,3.222581,2.958065,3.177419,3.229032,41123.04,29139.31,34132.53,7093.775,21255.28,37310.04,zero
1329,3.164516,3.183871,3.2,2.945161,3.206452,3.232258,19152.84,22481.69,26240.03,6806.002,28106.23,39125.75,zero
1348,3.167742,3.183871,3.23871,2.996774,3.232258,3.190323,19639.98,22481.69,43330.57,8104.044,39125.75,23852.38,zero
1366,3.219355,3.251613,3.2,2.977419,3.219355,3.222581,32734.43,55104.05,26240.03,7568.602,32734.43,34132.53,zero
1383,3.174194,3.2,3.196774,2.96129,3.209677,3.196774,20689.25,26240.03,25394.4,7169.145,29139.31,25394.4,zero
1401,3.177419,3.183871,3.248387,2.993548,3.209677,3.187097,21255.28,22481.69,51608.8,8010.107,29139.31,23147.45,zero
